timestamp,device_id,seq_num,msg_type,temperature,humidity
2025-12-04 01:51:58,1001,6,DATA,22.75,48.14
2025-12-04 01:51:59,1001,7,DATA,22.77,57.99
2025-12-04 01:52:00,1001,8,DATA,23.0,48.36
2025-12-04 01:52:01,1001,9,DATA,22.41,63.0
2025-12-04 01:52:02,1001,10,DATA,23.97,57.76
2025-12-04 01:52:03,1001,11,DATA,21.28,50.87
2025-12-04 01:52:04,1001,12,DATA,21.84,51.13
2025-12-04 01:52:05,1001,13,DATA,19.16,46.02
2025-12-04 01:52:06,1001,14,DATA,19.12,50.35
2025-12-04 01:52:07,1001,15,DATA,22.58,64.96
2025-12-04 01:52:08,1001,16,DATA,19.3,53.53
2025-12-04 01:52:09,1001,17,DATA,19.08,46.36
2025-12-04 01:52:10,1001,18,DATA,24.77,59.03
2025-12-04 01:52:11,1001,19,DATA,24.12,64.47
2025-12-04 01:52:12,1001,20,DATA,19.23,60.54
2025-12-04 01:52:13,1001,21,DATA,20.83,47.4
2025-12-04 01:52:14,1001,22,DATA,21.62,51.05
2025-12-04 01:52:15,1001,23,DATA,24.85,49.21
2025-12-04 01:52:16,1001,24,DATA,20.24,57.33
2025-12-04 01:52:17,1001,25,DATA,23.09,51.75
2025-12-04 01:52:18,1001,26,DATA,20.18,57.85
2025-12-04 01:52:19,1001,27,DATA,24.03,55.15
2025-12-04 01:52:20,1001,28,DATA,23.4,56.55
2025-12-04 01:52:21,1001,29,DATA,24.08,63.47
2025-12-04 01:55:06,1001,1,DATA,21.38,56.68
2025-12-04 01:55:08,1001,2,DATA,20.54,57.43
2025-12-04 01:55:09,1001,3,DATA,21.21,58.51
2025-12-04 01:55:09,1001,4,DATA,20.4,55.43
2025-12-04 01:55:11,1001,5,DATA,24.94,64.39
2025-12-04 01:55:12,1001,6,DATA,19.62,45.72
2025-12-04 01:55:13,1001,7,DATA,20.47,60.56
2025-12-04 01:55:14,1001,8,DATA,19.06,57.51
2025-12-04 01:55:15,1001,9,DATA,20.56,51.38
2025-12-04 01:55:15,1001,10,DATA,21.85,49.78
2025-12-04 01:55:17,1001,11,DATA,23.77,45.47
2025-12-04 01:55:17,1001,12,DATA,22.42,49.3
2025-12-04 01:55:18,1001,13,DATA,20.89,60.56
2025-12-04 01:55:19,1001,14,DATA,20.44,63.87
2025-12-04 01:55:21,1001,15,DATA,19.52,58.16
2025-12-04 01:55:22,1001,16,DATA,19.38,48.72
2025-12-04 01:55:23,1001,17,DATA,20.35,56.16
2025-12-04 01:55:23,1001,18,DATA,21.05,53.41
2025-12-04 01:55:24,1001,19,DATA,20.46,54.83
2025-12-04 01:55:26,1001,20,DATA,24.04,59.82
2025-12-04 01:55:26,1001,21,DATA,20.08,62.97
2025-12-04 01:55:27,1001,22,DATA,21.24,61.64
2025-12-04 01:55:28,1001,23,DATA,19.72,56.86
2025-12-04 01:55:29,1001,24,DATA,20.72,45.4
2025-12-04 01:55:30,1001,25,DATA,23.72,50.26
2025-12-04 01:55:32,1001,26,DATA,21.3,60.02
2025-12-04 01:55:33,1001,27,DATA,19.0,57.87
2025-12-04 01:55:34,1001,28,DATA,19.92,56.59
2025-12-04 01:55:35,1001,29,DATA,24.4,49.1
2025-12-04 01:55:06,1001,1,DATA,21.38,56.68
2025-12-04 01:55:08,1001,2,DATA,20.54,57.43
2025-12-04 01:55:09,1001,3,DATA,21.21,58.51
2025-12-04 01:55:09,1001,4,DATA,20.4,55.43
2025-12-04 01:55:11,1001,5,DATA,24.94,64.39
2025-12-04 01:55:12,1001,6,DATA,19.62,45.72
2025-12-04 01:55:13,1001,7,DATA,20.47,60.56
2025-12-04 01:55:14,1001,8,DATA,19.06,57.51
2025-12-04 01:55:15,1001,9,DATA,20.56,51.38
2025-12-04 01:55:15,1001,10,DATA,21.85,49.78
2025-12-04 01:55:17,1001,11,DATA,23.77,45.47
2025-12-04 01:55:17,1001,12,DATA,22.42,49.3
2025-12-04 01:55:18,1001,13,DATA,20.89,60.56
2025-12-04 01:55:19,1001,14,DATA,20.44,63.87
2025-12-04 01:55:21,1001,15,DATA,19.52,58.16
2025-12-04 01:55:22,1001,16,DATA,19.38,48.72
2025-12-04 01:55:23,1001,17,DATA,20.35,56.16
2025-12-04 01:55:23,1001,18,DATA,21.05,53.41
2025-12-04 01:55:24,1001,19,DATA,20.46,54.83
2025-12-04 01:55:26,1001,20,DATA,24.04,59.82
2025-12-04 01:55:26,1001,21,DATA,20.08,62.97
2025-12-04 01:55:27,1001,22,DATA,21.24,61.64
2025-12-04 01:55:28,1001,23,DATA,19.72,56.86
2025-12-04 01:55:29,1001,24,DATA,20.72,45.4
2025-12-04 01:55:30,1001,25,DATA,23.72,50.26
2025-12-04 01:55:32,1001,26,DATA,21.3,60.02
2025-12-04 01:55:33,1001,27,DATA,19.0,57.87
2025-12-04 01:55:34,1001,28,DATA,19.92,56.59
2025-12-04 01:55:35,1001,29,DATA,24.4,49.1
2025-12-04 01:58:05,1001,1,DATA,21.02,57.12
2025-12-04 01:58:06,1001,2,DATA,19.6,52.7
2025-12-04 01:58:07,1001,3,DATA,19.02,60.33
2025-12-04 01:58:08,1001,4,DATA,21.38,54.4
2025-12-04 01:58:09,1001,5,DATA,23.59,52.54
2025-12-04 01:58:10,1001,6,DATA,20.86,51.54
2025-12-04 01:58:10,1001,7,DATA,20.03,48.89
2025-12-04 01:58:11,1001,8,DATA,24.67,51.34
2025-12-04 01:58:12,1001,9,DATA,19.34,52.36
2025-12-04 01:58:13,1001,10,DATA,24.09,60.61
2025-12-04 01:58:14,1001,11,DATA,23.26,64.61
2025-12-04 01:58:14,1001,12,DATA,19.22,61.05
2025-12-04 01:58:15,1001,13,DATA,19.16,56.8
2025-12-04 01:58:17,1001,14,DATA,22.23,51.01
2025-12-04 01:58:18,1001,15,DATA,19.23,55.47
2025-12-04 01:58:19,1001,16,DATA,23.59,53.15
2025-12-04 01:58:20,1001,17,DATA,21.09,58.37
2025-12-04 01:58:21,1001,18,DATA,23.36,55.05
2025-12-04 01:58:22,1001,19,DATA,20.56,51.77
2025-12-04 01:58:23,1001,20,DATA,21.33,64.9
2025-12-04 01:58:24,1001,21,DATA,22.83,54.27
2025-12-04 01:58:25,1001,22,DATA,22.41,48.68
2025-12-04 01:58:26,1001,23,DATA,22.15,57.12
2025-12-04 01:58:27,1001,24,DATA,23.38,46.69
2025-12-04 01:58:28,1001,25,DATA,22.86,48.6
2025-12-04 01:58:29,1001,26,DATA,21.65,58.65
2025-12-04 01:58:30,1001,27,DATA,19.9,64.89
2025-12-04 01:58:30,1001,28,DATA,20.87,60.12
2025-12-04 01:58:31,1001,29,DATA,20.35,48.8
2025-12-04 01:58:31,1001,30,DATA,20.65,48.19
2025-12-04 01:58:32,1001,31,DATA,23.43,52.45
2025-12-04 01:58:33,1001,32,DATA,21.87,47.08
2025-12-04 01:58:34,1001,33,DATA,21.2,56.01
2025-12-04 01:58:36,1001,34,DATA,20.88,60.3
2025-12-04 01:58:05,1001,1,DATA,21.02,57.12
2025-12-04 01:58:06,1001,2,DATA,19.6,52.7
2025-12-04 01:58:07,1001,3,DATA,19.02,60.33
2025-12-04 01:58:08,1001,4,DATA,21.38,54.4
2025-12-04 01:58:09,1001,5,DATA,23.59,52.54
2025-12-04 01:58:10,1001,6,DATA,20.86,51.54
2025-12-04 01:58:10,1001,7,DATA,20.03,48.89
2025-12-04 01:58:11,1001,8,DATA,24.67,51.34
2025-12-04 01:58:12,1001,9,DATA,19.34,52.36
2025-12-04 01:58:13,1001,10,DATA,24.09,60.61
2025-12-04 01:58:14,1001,11,DATA,23.26,64.61
2025-12-04 01:58:14,1001,12,DATA,19.22,61.05
2025-12-04 01:58:15,1001,13,DATA,19.16,56.8
2025-12-04 01:58:17,1001,14,DATA,22.23,51.01
2025-12-04 01:58:18,1001,15,DATA,19.23,55.47
2025-12-04 01:58:19,1001,16,DATA,23.59,53.15
2025-12-04 01:58:20,1001,17,DATA,21.09,58.37
2025-12-04 01:58:21,1001,18,DATA,23.36,55.05
2025-12-04 01:58:22,1001,19,DATA,20.56,51.77
2025-12-04 01:58:23,1001,20,DATA,21.33,64.9
2025-12-04 01:58:24,1001,21,DATA,22.83,54.27
2025-12-04 01:58:25,1001,22,DATA,22.41,48.68
2025-12-04 01:58:26,1001,23,DATA,22.15,57.12
2025-12-04 01:58:27,1001,24,DATA,23.38,46.69
2025-12-04 01:58:28,1001,25,DATA,22.86,48.6
2025-12-04 01:58:29,1001,26,DATA,21.65,58.65
2025-12-04 01:58:30,1001,27,DATA,19.9,64.89
2025-12-04 01:58:30,1001,28,DATA,20.87,60.12
2025-12-04 01:58:31,1001,29,DATA,20.35,48.8
2025-12-04 01:58:31,1001,30,DATA,20.65,48.19
2025-12-04 01:58:32,1001,31,DATA,23.43,52.45
2025-12-04 01:58:33,1001,32,DATA,21.87,47.08
2025-12-04 01:58:34,1001,33,DATA,21.2,56.01
2025-12-04 01:58:36,1001,34,DATA,20.88,60.3
2025-12-04 01:58:55,1001,1,DATA,22.44,62.02
2025-12-04 01:58:56,1001,2,DATA,24.44,47.54
2025-12-04 01:58:57,1001,3,DATA,24.13,55.84
2025-12-04 01:58:58,1001,4,DATA,23.84,46.4
2025-12-04 01:58:58,1001,5,DATA,24.94,64.67
2025-12-04 01:58:58,1001,6,DATA,22.61,54.66
2025-12-04 01:58:59,1001,7,DATA,20.82,62.42
2025-12-04 01:58:59,1001,8,DATA,19.6,58.0
2025-12-04 01:59:00,1001,9,DATA,19.82,51.73
2025-12-04 01:59:01,1001,10,DATA,22.05,58.75
2025-12-04 01:59:02,1001,11,DATA,21.15,48.78
2025-12-04 01:59:02,1001,12,DATA,23.53,62.57
2025-12-04 01:59:02,1001,13,DATA,20.92,55.73
2025-12-04 01:59:03,1001,14,DATA,21.51,48.18
2025-12-04 01:59:04,1001,15,DATA,23.95,48.17
2025-12-04 01:59:04,1001,16,DATA,22.78,52.98
2025-12-04 01:59:06,1001,17,DATA,19.17,52.93
2025-12-04 01:59:07,1001,18,DATA,19.07,53.94
2025-12-04 01:59:07,1001,19,DATA,20.72,48.28
2025-12-04 01:59:08,1001,20,DATA,23.06,50.18
2025-12-04 01:59:09,1001,21,DATA,21.01,57.64
2025-12-04 01:59:10,1001,22,DATA,21.31,63.4
2025-12-04 01:59:11,1001,23,DATA,23.87,52.17
2025-12-04 01:59:12,1001,24,DATA,23.5,61.66
2025-12-04 01:59:12,1001,25,DATA,21.49,63.75
2025-12-04 01:59:12,1001,26,DATA,19.9,51.96
2025-12-04 01:59:13,1001,27,DATA,22.34,54.24
2025-12-04 01:59:14,1001,28,DATA,21.02,49.28
2025-12-04 01:59:14,1001,29,DATA,21.84,52.64
2025-12-04 01:59:15,1001,30,DATA,19.76,55.13
2025-12-04 01:59:16,1001,31,DATA,22.66,61.04
2025-12-04 01:59:17,1001,32,DATA,24.14,56.33
2025-12-04 01:59:18,1001,33,DATA,22.52,59.87
2025-12-04 01:59:19,1001,34,DATA,23.32,45.62
2025-12-04 01:59:20,1001,35,DATA,24.88,58.69
2025-12-04 01:59:21,1001,36,DATA,24.0,49.48
2025-12-04 01:59:22,1001,37,DATA,21.82,61.56
2025-12-04 01:59:23,1001,38,DATA,23.28,54.36
2025-12-04 01:59:24,1001,39,DATA,24.0,53.49
2025-12-04 01:59:25,1001,40,DATA,20.65,45.88
2025-12-04 01:58:55,1001,1,DATA,22.44,62.02
2025-12-04 01:58:56,1001,2,DATA,24.44,47.54
2025-12-04 01:58:57,1001,3,DATA,24.13,55.84
2025-12-04 01:58:58,1001,4,DATA,23.84,46.4
2025-12-04 01:58:58,1001,5,DATA,24.94,64.67
2025-12-04 01:58:58,1001,6,DATA,22.61,54.66
2025-12-04 01:58:59,1001,7,DATA,20.82,62.42
2025-12-04 01:58:59,1001,8,DATA,19.6,58.0
2025-12-04 01:59:00,1001,9,DATA,19.82,51.73
2025-12-04 01:59:01,1001,10,DATA,22.05,58.75
2025-12-04 01:59:02,1001,11,DATA,21.15,48.78
2025-12-04 01:59:02,1001,12,DATA,23.53,62.57
2025-12-04 01:59:02,1001,13,DATA,20.92,55.73
2025-12-04 01:59:03,1001,14,DATA,21.51,48.18
2025-12-04 01:59:04,1001,15,DATA,23.95,48.17
2025-12-04 01:59:04,1001,16,DATA,22.78,52.98
2025-12-04 01:59:06,1001,17,DATA,19.17,52.93
2025-12-04 01:59:07,1001,18,DATA,19.07,53.94
2025-12-04 01:59:07,1001,19,DATA,20.72,48.28
2025-12-04 01:59:08,1001,20,DATA,23.06,50.18
2025-12-04 01:59:09,1001,21,DATA,21.01,57.64
2025-12-04 01:59:10,1001,22,DATA,21.31,63.4
2025-12-04 01:59:11,1001,23,DATA,23.87,52.17
2025-12-04 01:59:12,1001,24,DATA,23.5,61.66
2025-12-04 01:59:12,1001,25,DATA,21.49,63.75
2025-12-04 01:59:12,1001,26,DATA,19.9,51.96
2025-12-04 01:59:13,1001,27,DATA,22.34,54.24
2025-12-04 01:59:14,1001,28,DATA,21.02,49.28
2025-12-04 01:59:14,1001,29,DATA,21.84,52.64
2025-12-04 01:59:15,1001,30,DATA,19.76,55.13
2025-12-04 01:59:16,1001,31,DATA,22.66,61.04
2025-12-04 01:59:17,1001,32,DATA,24.14,56.33
2025-12-04 01:59:18,1001,33,DATA,22.52,59.87
2025-12-04 01:59:19,1001,34,DATA,23.32,45.62
2025-12-04 01:59:20,1001,35,DATA,24.88,58.69
2025-12-04 01:59:21,1001,36,DATA,24.0,49.48
2025-12-04 01:59:22,1001,37,DATA,21.82,61.56
2025-12-04 01:59:23,1001,38,DATA,23.28,54.36
2025-12-04 01:59:24,1001,39,DATA,24.0,53.49
2025-12-04 01:59:25,1001,40,DATA,20.65,45.88
2025-12-04 01:59:33,1001,1,DATA,22.37,46.23
2025-12-04 01:59:34,1001,2,DATA,19.09,55.2
2025-12-04 01:59:34,1001,3,DATA,22.73,55.8
2025-12-04 01:59:35,1001,4,DATA,22.08,63.84
2025-12-04 01:59:36,1001,5,DATA,24.93,50.01
2025-12-04 01:59:36,1001,6,DATA,23.37,53.49
2025-12-04 01:59:37,1001,7,DATA,19.51,53.78
2025-12-04 01:59:37,1001,8,DATA,23.63,54.71
2025-12-04 01:59:37,1001,9,DATA,22.1,52.71
2025-12-04 01:59:38,1001,10,DATA,22.29,54.32
2025-12-04 01:59:40,1001,11,DATA,20.84,48.28
2025-12-04 01:59:40,1001,12,DATA,19.32,50.6
2025-12-04 01:59:40,1001,13,DATA,21.59,52.2
2025-12-04 01:59:42,1001,14,DATA,22.22,59.59
2025-12-04 01:59:42,1001,15,DATA,22.62,60.48
2025-12-04 01:59:43,1001,16,DATA,24.44,50.78
2025-12-04 01:59:44,1001,17,DATA,22.77,60.46
2025-12-04 01:59:44,1001,18,DATA,19.08,53.87
2025-12-04 01:59:45,1001,19,DATA,20.67,63.4
2025-12-04 01:59:46,1001,20,DATA,24.16,51.12
2025-12-04 01:59:46,1001,21,DATA,20.86,63.9
2025-12-04 01:59:47,1001,22,DATA,20.53,62.38
2025-12-04 01:59:49,1001,23,DATA,20.58,46.58
2025-12-04 01:59:50,1001,24,DATA,20.76,47.47
2025-12-04 01:59:51,1001,25,DATA,20.56,53.79
2025-12-04 01:59:52,1001,26,DATA,19.45,63.9
2025-12-04 01:59:53,1001,27,DATA,20.21,60.82
2025-12-04 01:59:54,1001,28,DATA,19.04,50.04
2025-12-04 01:59:55,1001,29,DATA,19.03,62.7
2025-12-04 01:59:56,1001,30,DATA,20.14,57.92
2025-12-04 01:59:56,1001,31,DATA,22.16,54.62
2025-12-04 01:59:57,1001,32,DATA,20.46,59.39
2025-12-04 01:59:57,1001,33,DATA,19.18,50.06
2025-12-04 01:59:58,1001,34,DATA,21.69,51.41
2025-12-04 01:59:58,1001,35,DATA,21.76,58.62
2025-12-04 01:59:59,1001,36,DATA,24.88,62.83
2025-12-04 02:00:01,1001,37,DATA,19.4,45.39
2025-12-04 02:00:01,1001,38,DATA,20.4,64.98
2025-12-04 02:00:02,1001,39,DATA,22.69,47.4
2025-12-04 02:00:03,1001,40,DATA,22.01,54.14
2025-12-04 02:00:04,1001,41,DATA,19.98,50.12
2025-12-04 02:00:06,1001,42,DATA,23.97,59.75
2025-12-04 02:00:07,1001,43,DATA,22.3,56.72
2025-12-04 02:00:08,1001,44,DATA,23.63,61.46
2025-12-04 02:00:08,1001,45,DATA,22.87,63.39
2025-12-04 02:00:09,1001,46,DATA,19.0,46.06
2025-12-04 02:00:10,1001,47,DATA,19.74,63.67
2025-12-04 02:00:10,1001,48,DATA,19.78,53.27
2025-12-04 02:00:11,1001,49,DATA,22.16,59.25
2025-12-04 02:00:11,1001,50,DATA,23.29,56.78
2025-12-04 02:00:12,1001,51,DATA,21.45,53.1
2025-12-04 02:00:13,1001,52,DATA,23.21,48.58
2025-12-04 02:00:14,1001,53,DATA,24.66,58.46
2025-12-04 02:00:15,1001,54,DATA,23.76,49.84
2025-12-04 02:00:16,1001,55,DATA,22.55,50.04
2025-12-04 02:00:16,1001,56,DATA,20.74,56.04
2025-12-04 02:00:17,1001,57,DATA,19.02,53.76
2025-12-04 02:00:18,1001,58,DATA,23.83,62.79
2025-12-04 02:00:18,1001,59,DATA,23.42,49.6
2025-12-04 02:00:19,1001,60,DATA,19.08,53.38
2025-12-04 02:00:20,1001,61,DATA,22.25,45.14
2025-12-04 02:00:20,1001,62,DATA,19.21,64.5
2025-12-04 02:00:21,1001,63,DATA,21.81,60.97
2025-12-04 02:00:21,1001,64,DATA,24.44,51.8
2025-12-04 02:00:22,1001,65,DATA,22.81,55.75
2025-12-04 02:00:23,1001,66,DATA,19.51,51.03
2025-12-04 02:00:24,1001,67,DATA,22.54,52.07
2025-12-04 02:00:25,1001,68,DATA,20.24,54.13
2025-12-04 02:00:25,1001,69,DATA,22.0,50.97
2025-12-04 02:00:26,1001,70,DATA,21.47,47.72
2025-12-04 02:00:26,1001,71,DATA,22.99,61.37
2025-12-04 02:00:27,1001,72,DATA,24.38,59.59
2025-12-04 02:00:28,1001,73,DATA,20.55,62.12
2025-12-04 02:00:29,1001,74,DATA,22.78,45.27
2025-12-04 02:00:30,1001,75,DATA,24.14,55.52
2025-12-04 02:00:30,1001,76,DATA,22.0,63.19
2025-12-04 02:00:31,1001,77,DATA,20.16,58.18
2025-12-04 02:00:33,1001,78,DATA,21.05,50.94
2025-12-04 01:59:33,1001,1,DATA,22.37,46.23
2025-12-04 01:59:34,1001,2,DATA,19.09,55.2
2025-12-04 01:59:34,1001,3,DATA,22.73,55.8
2025-12-04 01:59:35,1001,4,DATA,22.08,63.84
2025-12-04 01:59:36,1001,5,DATA,24.93,50.01
2025-12-04 01:59:36,1001,6,DATA,23.37,53.49
2025-12-04 01:59:37,1001,7,DATA,19.51,53.78
2025-12-04 01:59:37,1001,8,DATA,23.63,54.71
2025-12-04 01:59:37,1001,9,DATA,22.1,52.71
2025-12-04 01:59:38,1001,10,DATA,22.29,54.32
2025-12-04 01:59:40,1001,11,DATA,20.84,48.28
2025-12-04 01:59:40,1001,12,DATA,19.32,50.6
2025-12-04 01:59:40,1001,13,DATA,21.59,52.2
2025-12-04 01:59:42,1001,14,DATA,22.22,59.59
2025-12-04 01:59:42,1001,15,DATA,22.62,60.48
2025-12-04 01:59:43,1001,16,DATA,24.44,50.78
2025-12-04 01:59:44,1001,17,DATA,22.77,60.46
2025-12-04 01:59:44,1001,18,DATA,19.08,53.87
2025-12-04 01:59:45,1001,19,DATA,20.67,63.4
2025-12-04 01:59:46,1001,20,DATA,24.16,51.12
2025-12-04 01:59:46,1001,21,DATA,20.86,63.9
2025-12-04 01:59:47,1001,22,DATA,20.53,62.38
2025-12-04 01:59:49,1001,23,DATA,20.58,46.58
2025-12-04 01:59:50,1001,24,DATA,20.76,47.47
2025-12-04 01:59:51,1001,25,DATA,20.56,53.79
2025-12-04 01:59:52,1001,26,DATA,19.45,63.9
2025-12-04 01:59:53,1001,27,DATA,20.21,60.82
2025-12-04 01:59:54,1001,28,DATA,19.04,50.04
2025-12-04 01:59:55,1001,29,DATA,19.03,62.7
2025-12-04 01:59:56,1001,30,DATA,20.14,57.92
2025-12-04 01:59:56,1001,31,DATA,22.16,54.62
2025-12-04 01:59:57,1001,32,DATA,20.46,59.39
2025-12-04 01:59:57,1001,33,DATA,19.18,50.06
2025-12-04 01:59:58,1001,34,DATA,21.69,51.41
2025-12-04 01:59:58,1001,35,DATA,21.76,58.62
2025-12-04 01:59:59,1001,36,DATA,24.88,62.83
2025-12-04 02:00:01,1001,37,DATA,19.4,45.39
2025-12-04 02:00:01,1001,38,DATA,20.4,64.98
2025-12-04 02:00:02,1001,39,DATA,22.69,47.4
2025-12-04 02:00:03,1001,40,DATA,22.01,54.14
2025-12-04 02:00:04,1001,41,DATA,19.98,50.12
2025-12-04 02:00:06,1001,42,DATA,23.97,59.75
2025-12-04 02:00:07,1001,43,DATA,22.3,56.72
2025-12-04 02:00:08,1001,44,DATA,23.63,61.46
2025-12-04 02:00:08,1001,45,DATA,22.87,63.39
2025-12-04 02:00:09,1001,46,DATA,19.0,46.06
2025-12-04 02:00:10,1001,47,DATA,19.74,63.67
2025-12-04 02:00:10,1001,48,DATA,19.78,53.27
2025-12-04 02:00:11,1001,49,DATA,22.16,59.25
2025-12-04 02:00:11,1001,50,DATA,23.29,56.78
2025-12-04 02:00:12,1001,51,DATA,21.45,53.1
2025-12-04 02:00:13,1001,52,DATA,23.21,48.58
2025-12-04 02:00:14,1001,53,DATA,24.66,58.46
2025-12-04 02:00:15,1001,54,DATA,23.76,49.84
2025-12-04 02:00:16,1001,55,DATA,22.55,50.04
2025-12-04 02:00:16,1001,56,DATA,20.74,56.04
2025-12-04 02:00:17,1001,57,DATA,19.02,53.76
2025-12-04 02:00:18,1001,58,DATA,23.83,62.79
2025-12-04 02:00:18,1001,59,DATA,23.42,49.6
2025-12-04 02:00:19,1001,60,DATA,19.08,53.38
2025-12-04 02:00:20,1001,61,DATA,22.25,45.14
2025-12-04 02:00:20,1001,62,DATA,19.21,64.5
2025-12-04 02:00:21,1001,63,DATA,21.81,60.97
2025-12-04 02:00:21,1001,64,DATA,24.44,51.8
2025-12-04 02:00:22,1001,65,DATA,22.81,55.75
2025-12-04 02:00:23,1001,66,DATA,19.51,51.03
2025-12-04 02:00:24,1001,67,DATA,22.54,52.07
2025-12-04 02:00:25,1001,68,DATA,20.24,54.13
2025-12-04 02:00:25,1001,69,DATA,22.0,50.97
2025-12-04 02:00:26,1001,70,DATA,21.47,47.72
2025-12-04 02:00:26,1001,71,DATA,22.99,61.37
2025-12-04 02:00:27,1001,72,DATA,24.38,59.59
2025-12-04 02:00:28,1001,73,DATA,20.55,62.12
2025-12-04 02:00:29,1001,74,DATA,22.78,45.27
2025-12-04 02:00:30,1001,75,DATA,24.14,55.52
2025-12-04 02:00:30,1001,76,DATA,22.0,63.19
2025-12-04 02:00:31,1001,77,DATA,20.16,58.18
2025-12-04 02:00:33,1001,78,DATA,21.05,50.94
2025-12-04 02:01:15,1001,1,DATA,24.53,51.13
2025-12-04 02:01:15,1001,2,DATA,19.08,45.47
2025-12-04 02:01:15,1001,3,DATA,24.3,60.41
2025-12-04 02:01:16,1001,4,DATA,24.29,62.11
2025-12-04 02:01:16,1001,5,DATA,21.63,51.78
2025-12-04 02:01:16,1001,6,DATA,21.61,49.63
2025-12-04 02:01:17,1001,7,DATA,19.88,52.27
2025-12-04 02:01:17,1001,8,DATA,22.59,60.79
2025-12-04 02:01:18,1001,9,DATA,22.45,63.17
2025-12-04 02:01:18,1001,10,DATA,21.28,56.6
2025-12-04 02:01:18,1001,11,DATA,23.4,56.31
2025-12-04 02:01:19,1001,12,DATA,24.68,54.68
2025-12-04 02:01:19,1001,13,DATA,23.17,59.67
2025-12-04 02:01:19,1001,14,DATA,20.33,58.29
2025-12-04 02:01:20,1001,15,DATA,24.67,45.57
2025-12-04 02:01:20,1001,16,DATA,21.77,54.07
2025-12-04 02:01:21,1001,17,DATA,24.27,51.49
2025-12-04 02:01:21,1001,18,DATA,22.35,62.1
2025-12-04 02:01:22,1001,19,DATA,20.09,64.12
2025-12-04 02:01:22,1001,20,DATA,19.35,56.2
2025-12-04 02:01:23,1001,21,DATA,19.34,62.59
2025-12-04 02:01:23,1001,22,DATA,23.5,50.66
2025-12-04 02:01:23,1001,23,DATA,22.31,55.7
2025-12-04 02:01:24,1001,24,DATA,21.81,46.79
2025-12-04 02:01:24,1001,25,DATA,19.05,53.45
2025-12-04 02:01:25,1001,26,DATA,21.48,61.84
2025-12-04 02:01:25,1001,27,DATA,21.09,50.22
2025-12-04 02:01:26,1001,28,DATA,21.34,60.38
2025-12-04 02:01:27,1001,29,DATA,19.72,46.24
2025-12-04 02:01:27,1001,30,DATA,24.11,54.38
2025-12-04 02:01:27,1001,31,DATA,21.62,47.17
2025-12-04 02:01:27,1001,32,DATA,24.7,56.35
2025-12-04 02:01:28,1001,33,DATA,21.3,46.85
2025-12-04 02:01:29,1001,34,DATA,24.69,46.1
2025-12-04 02:01:29,1001,35,DATA,23.83,52.27
2025-12-04 02:01:29,1001,36,DATA,23.96,61.21
2025-12-04 02:01:15,1001,1,DATA,24.53,51.13
2025-12-04 02:01:15,1001,2,DATA,19.08,45.47
2025-12-04 02:01:15,1001,3,DATA,24.3,60.41
2025-12-04 02:01:16,1001,4,DATA,24.29,62.11
2025-12-04 02:01:16,1001,5,DATA,21.63,51.78
2025-12-04 02:01:16,1001,6,DATA,21.61,49.63
2025-12-04 02:01:17,1001,7,DATA,19.88,52.27
2025-12-04 02:01:17,1001,8,DATA,22.59,60.79
