timestamp,device_id,seq_num,msg_type,temperature,humidity,duplicate_flag,gap_flag,packet_bytes
2025-12-10 22:23:10,1004,10,BATCH_DATA,20.0,64.01,0,0,166
2025-12-10 22:23:10,1004,11,BATCH_DATA,24.39,51.63,0,0,166
2025-12-10 22:23:10,1004,12,BATCH_DATA,21.77,63.84,0,0,166
2025-12-10 22:23:13,1004,13,BATCH_DATA,22.46,49.84,0,0,166
2025-12-10 22:23:13,1004,14,BATCH_DATA,24.9,51.43,0,0,166
2025-12-10 22:23:13,1004,15,BATCH_DATA,19.21,47.69,0,0,166
2025-12-10 22:23:16,1004,16,BATCH_DATA,20.31,63.66,0,0,167
2025-12-10 22:23:16,1004,17,BATCH_DATA,20.64,53.93,0,0,167
2025-12-10 22:23:16,1004,18,BATCH_DATA,24.21,45.37,0,0,167
2025-12-10 22:23:19,1004,19,BATCH_DATA,24.12,48.36,0,0,167
2025-12-10 22:23:19,1004,20,BATCH_DATA,22.56,61.52,0,0,167
2025-12-10 22:23:19,1004,21,BATCH_DATA,19.39,57.09,0,0,167
2025-12-10 22:23:22,1004,22,BATCH_DATA,23.19,45.14,0,0,167
2025-12-10 22:23:22,1004,23,BATCH_DATA,23.56,49.09,0,0,167
2025-12-10 22:23:22,1004,24,BATCH_DATA,23.31,51.31,0,0,167
2025-12-10 22:23:25,1004,25,BATCH_DATA,21.56,56.78,0,0,167
2025-12-10 22:23:25,1004,26,BATCH_DATA,24.39,49.81,0,0,167
2025-12-10 22:23:25,1004,27,BATCH_DATA,20.04,57.26,0,0,167
2025-12-10 22:23:28,1004,28,BATCH_DATA,19.21,48.38,0,0,114
2025-12-10 22:23:28,1004,29,BATCH_DATA,22.5,45.94,0,0,114
2025-12-10 22:23:37,1005,1,BATCH_DATA,20.62,61.8,0,0,163
2025-12-10 22:23:37,1005,2,BATCH_DATA,21.77,54.15,0,0,163
2025-12-10 22:23:37,1005,3,BATCH_DATA,19.78,51.03,0,0,163
2025-12-10 22:23:40,1005,4,BATCH_DATA,19.23,45.96,0,0,162
2025-12-10 22:23:40,1005,5,BATCH_DATA,22.5,63.96,0,0,162
2025-12-10 22:23:40,1005,6,BATCH_DATA,24.66,52.4,0,0,162
2025-12-10 22:23:43,1005,7,BATCH_DATA,19.54,58.62,0,0,164
2025-12-10 22:23:43,1005,8,BATCH_DATA,23.42,60.27,0,0,164
2025-12-10 22:23:43,1005,9,BATCH_DATA,23.35,49.14,0,0,164
2025-12-10 22:23:46,1005,10,BATCH_DATA,24.23,47.07,0,0,166
2025-12-10 22:23:46,1005,11,BATCH_DATA,24.37,47.9,0,0,166
2025-12-10 22:23:46,1005,12,BATCH_DATA,23.68,54.81,0,0,166
2025-12-10 22:23:49,1005,13,BATCH_DATA,19.55,61.14,0,0,167
2025-12-10 22:23:49,1005,14,BATCH_DATA,23.05,50.95,0,0,167
2025-12-10 22:23:49,1005,15,BATCH_DATA,23.56,54.91,0,0,167
2025-12-10 22:23:52,1005,16,BATCH_DATA,24.03,58.05,0,0,166
2025-12-10 22:23:52,1005,17,BATCH_DATA,21.79,59.97,0,0,166
2025-12-10 22:23:52,1005,18,BATCH_DATA,24.0,64.45,0,0,166
2025-12-10 22:23:55,1005,19,BATCH_DATA,23.13,61.48,0,0,166
2025-12-10 22:23:55,1005,20,BATCH_DATA,21.54,61.6,0,0,166
2025-12-10 22:23:55,1005,21,BATCH_DATA,24.78,51.99,0,0,166
2025-12-10 22:23:58,1005,22,BATCH_DATA,19.99,53.08,0,0,167
2025-12-10 22:23:58,1005,23,BATCH_DATA,19.11,48.88,0,0,167
2025-12-10 22:23:58,1005,24,BATCH_DATA,22.95,46.94,0,0,167
2025-12-10 22:24:01,1005,25,BATCH_DATA,21.79,51.11,0,0,167
2025-12-10 22:24:01,1005,26,BATCH_DATA,23.35,56.78,0,0,167
2025-12-10 22:24:01,1005,27,BATCH_DATA,21.59,51.17,0,0,167
2025-12-10 22:24:04,1005,28,BATCH_DATA,21.27,51.64,0,0,115
2025-12-10 22:24:04,1005,29,BATCH_DATA,19.01,58.23,0,0,115
2025-12-10 22:24:12,1006,1,BATCH_DATA,20.07,53.81,0,0,163
2025-12-10 22:24:12,1006,2,BATCH_DATA,24.54,50.4,0,0,163
2025-12-10 22:24:12,1006,3,BATCH_DATA,22.39,55.94,0,0,163
2025-12-10 22:24:15,1006,4,BATCH_DATA,21.23,54.66,0,0,163
2025-12-10 22:24:15,1006,5,BATCH_DATA,24.4,61.38,0,0,163
2025-12-10 22:24:15,1006,6,BATCH_DATA,19.49,63.59,0,0,163
2025-12-10 22:24:18,1006,7,BATCH_DATA,21.93,57.72,0,0,164
2025-12-10 22:24:18,1006,8,BATCH_DATA,19.01,46.51,0,0,164
2025-12-10 22:24:18,1006,9,BATCH_DATA,21.59,57.03,0,0,164
2025-12-10 22:24:21,1006,10,BATCH_DATA,21.39,60.35,0,0,166
2025-12-10 22:24:21,1006,11,BATCH_DATA,20.43,45.71,0,0,166
2025-12-10 22:24:21,1006,12,BATCH_DATA,22.93,48.2,0,0,166
2025-12-10 22:24:24,1006,13,BATCH_DATA,20.22,59.09,0,0,166
2025-12-10 22:24:24,1006,14,BATCH_DATA,19.47,57.55,0,0,166
2025-12-10 22:24:24,1006,15,BATCH_DATA,24.23,50.3,0,0,166
2025-12-10 22:24:27,1006,16,BATCH_DATA,20.53,51.62,0,0,167
2025-12-10 22:24:27,1006,17,BATCH_DATA,20.77,58.33,0,0,167
2025-12-10 22:24:27,1006,18,BATCH_DATA,20.72,59.48,0,0,167
2025-12-10 22:24:30,1006,19,BATCH_DATA,24.77,63.79,0,0,167
2025-12-10 22:24:30,1006,20,BATCH_DATA,20.94,59.96,0,0,167
2025-12-10 22:24:30,1006,21,BATCH_DATA,20.56,62.49,0,0,167
2025-12-10 22:24:33,1006,22,BATCH_DATA,22.33,59.36,0,0,166
2025-12-10 22:24:33,1006,23,BATCH_DATA,20.1,64.55,0,0,166
2025-12-10 22:24:33,1006,24,BATCH_DATA,21.31,56.85,0,0,166
2025-12-10 22:24:36,1006,25,BATCH_DATA,22.0,54.21,0,0,166
2025-12-10 22:24:36,1006,26,BATCH_DATA,24.51,62.59,0,0,166
2025-12-10 22:24:36,1006,27,BATCH_DATA,20.71,56.12,0,0,166
2025-12-10 22:24:39,1006,28,BATCH_DATA,23.2,46.88,0,0,114
2025-12-10 22:24:39,1006,29,BATCH_DATA,21.53,58.33,0,0,114
2025-12-10 22:24:48,1007,1,BATCH_DATA,22.05,53.83,0,0,163
2025-12-10 22:24:48,1007,2,BATCH_DATA,19.71,62.29,0,0,163
2025-12-10 22:24:48,1007,3,BATCH_DATA,20.39,64.3,0,0,163
2025-12-10 22:24:51,1007,4,BATCH_DATA,21.37,48.11,0,0,164
2025-12-10 22:24:51,1007,5,BATCH_DATA,23.89,57.95,0,0,164
2025-12-10 22:24:51,1007,6,BATCH_DATA,22.15,45.27,0,0,164
2025-12-10 22:24:54,1007,7,BATCH_DATA,24.23,62.94,0,0,164
2025-12-10 22:24:54,1007,8,BATCH_DATA,22.43,51.75,0,0,164
2025-12-10 22:24:54,1007,9,BATCH_DATA,23.18,61.12,0,0,164
2025-12-10 22:24:57,1007,10,BATCH_DATA,21.38,56.85,0,0,166
2025-12-10 22:24:57,1007,11,BATCH_DATA,21.03,57.47,0,0,166
2025-12-10 22:24:57,1007,12,BATCH_DATA,19.13,47.9,0,0,166
2025-12-10 22:25:00,1007,13,BATCH_DATA,22.15,59.09,0,0,166
2025-12-10 22:25:00,1007,14,BATCH_DATA,23.53,53.8,0,0,166
2025-12-10 22:25:00,1007,15,BATCH_DATA,19.98,60.73,0,0,166
2025-12-10 22:25:03,1007,16,BATCH_DATA,24.27,58.87,0,0,167
2025-12-10 22:25:03,1007,17,BATCH_DATA,20.75,56.76,0,0,167
2025-12-10 22:25:03,1007,18,BATCH_DATA,20.76,62.06,0,0,167
2025-12-10 22:25:06,1007,19,BATCH_DATA,20.25,48.06,0,0,167
2025-12-10 22:25:06,1007,20,BATCH_DATA,23.25,53.04,0,0,167
2025-12-10 22:25:06,1007,21,BATCH_DATA,19.92,64.26,0,0,167
2025-12-10 22:25:09,1007,22,BATCH_DATA,20.91,46.39,0,0,164
2025-12-10 22:25:09,1007,23,BATCH_DATA,19.53,50.9,0,0,164
2025-12-10 22:25:09,1007,24,BATCH_DATA,20.6,59.4,0,0,164
2025-12-10 22:25:12,1007,25,BATCH_DATA,23.11,62.64,0,0,167
2025-12-10 22:25:12,1007,26,BATCH_DATA,22.02,48.45,0,0,167
2025-12-10 22:25:12,1007,27,BATCH_DATA,24.07,46.62,0,0,167
2025-12-10 22:25:15,1007,28,BATCH_DATA,19.55,55.96,0,0,115
2025-12-10 22:25:15,1007,29,BATCH_DATA,20.04,47.74,0,0,115
2025-12-10 22:25:23,1008,1,BATCH_DATA,24.31,56.31,0,0,164
2025-12-10 22:25:23,1008,2,BATCH_DATA,21.97,47.32,0,0,164
2025-12-10 22:25:23,1008,3,BATCH_DATA,24.05,47.13,0,0,164
2025-12-10 22:25:26,1008,4,BATCH_DATA,21.73,45.31,0,0,164
2025-12-10 22:25:26,1008,5,BATCH_DATA,19.86,59.27,0,0,164
2025-12-10 22:25:26,1008,6,BATCH_DATA,24.54,51.08,0,0,164
2025-12-10 22:25:29,1008,7,BATCH_DATA,21.91,58.51,0,0,163
2025-12-10 22:25:29,1008,8,BATCH_DATA,22.91,52.14,0,0,163
2025-12-10 22:25:29,1008,9,BATCH_DATA,21.05,50.1,0,0,163
2025-12-10 22:25:32,1008,10,BATCH_DATA,22.91,55.71,0,0,167
2025-12-10 22:25:32,1008,11,BATCH_DATA,19.65,49.64,0,0,167
2025-12-10 22:25:32,1008,12,BATCH_DATA,21.65,45.59,0,0,167
2025-12-10 22:25:35,1008,13,BATCH_DATA,20.97,45.82,0,0,166
2025-12-10 22:25:35,1008,14,BATCH_DATA,21.26,46.9,0,0,166
2025-12-10 22:25:35,1008,15,BATCH_DATA,22.52,63.87,0,0,166
2025-12-10 22:25:38,1008,16,BATCH_DATA,21.32,47.2,0,0,166
2025-12-10 22:25:38,1008,17,BATCH_DATA,21.14,60.44,0,0,166
2025-12-10 22:25:38,1008,18,BATCH_DATA,19.92,57.71,0,0,166
2025-12-10 22:25:41,1008,19,BATCH_DATA,23.23,63.14,0,0,167
2025-12-10 22:25:41,1008,20,BATCH_DATA,24.85,45.85,0,0,167
2025-12-10 22:25:41,1008,21,BATCH_DATA,24.79,47.54,0,0,167
2025-12-10 22:25:44,1008,22,BATCH_DATA,21.73,59.93,0,0,167
2025-12-10 22:25:44,1008,23,BATCH_DATA,19.91,60.45,0,0,167
2025-12-10 22:25:44,1008,24,BATCH_DATA,24.97,55.67,0,0,167
2025-12-10 22:25:47,1008,25,BATCH_DATA,24.56,61.84,0,0,167
2025-12-10 22:25:47,1008,26,BATCH_DATA,19.31,54.45,0,0,167
2025-12-10 22:25:47,1008,27,BATCH_DATA,23.65,46.75,0,0,167
2025-12-10 22:25:50,1008,28,BATCH_DATA,22.44,62.0,0,0,113
2025-12-10 22:25:50,1008,29,BATCH_DATA,22.76,54.0,0,0,113
2025-12-10 22:25:59,1009,1,BATCH_DATA,21.94,47.27,0,0,164
2025-12-10 22:25:59,1009,2,BATCH_DATA,24.89,57.12,0,0,164
2025-12-10 22:25:59,1009,3,BATCH_DATA,21.26,63.46,0,0,164
2025-12-10 22:26:02,1009,4,BATCH_DATA,21.93,53.37,0,0,162
2025-12-10 22:26:02,1009,5,BATCH_DATA,21.3,57.26,0,0,162
2025-12-10 22:26:02,1009,6,BATCH_DATA,20.7,48.74,0,0,162
2025-12-10 22:26:05,1009,7,BATCH_DATA,22.0,60.24,0,0,163
2025-12-10 22:26:05,1009,8,BATCH_DATA,24.21,64.92,0,0,163
2025-12-10 22:26:05,1009,9,BATCH_DATA,24.84,59.17,0,0,163
2025-12-10 22:26:08,1009,10,BATCH_DATA,24.03,47.56,0,0,167
2025-12-10 22:26:08,1009,11,BATCH_DATA,24.97,55.99,0,0,167
2025-12-10 22:26:08,1009,12,BATCH_DATA,23.85,59.02,0,0,167
2025-12-10 22:26:11,1009,13,BATCH_DATA,24.64,48.24,0,0,167
2025-12-10 22:26:11,1009,14,BATCH_DATA,22.95,49.78,0,0,167
2025-12-10 22:26:11,1009,15,BATCH_DATA,21.55,48.11,0,0,167
2025-12-10 22:26:14,1009,16,BATCH_DATA,24.6,54.17,0,0,165
2025-12-10 22:26:14,1009,17,BATCH_DATA,23.19,63.24,0,0,165
2025-12-10 22:26:14,1009,18,BATCH_DATA,22.29,47.1,0,0,165
2025-12-10 22:26:17,1009,19,BATCH_DATA,22.03,53.46,0,0,166
2025-12-10 22:26:17,1009,20,BATCH_DATA,21.92,49.02,0,0,166
2025-12-10 22:26:17,1009,21,BATCH_DATA,19.48,52.1,0,0,166
2025-12-10 22:26:20,1009,22,BATCH_DATA,23.3,57.52,0,0,166
2025-12-10 22:26:20,1009,23,BATCH_DATA,23.85,56.75,0,0,166
2025-12-10 22:26:20,1009,24,BATCH_DATA,19.89,63.28,0,0,166
2025-12-10 22:26:23,1009,25,BATCH_DATA,20.1,63.95,0,0,166
2025-12-10 22:26:23,1009,26,BATCH_DATA,24.21,47.14,0,0,166
2025-12-10 22:26:23,1009,27,BATCH_DATA,20.01,52.84,0,0,166
2025-12-10 22:26:26,1009,28,BATCH_DATA,22.75,60.87,0,0,115
2025-12-10 22:26:26,1009,29,BATCH_DATA,19.05,64.29,0,0,115
2025-12-10 22:26:35,1010,1,BATCH_DATA,21.25,58.72,0,0,164
2025-12-10 22:26:35,1010,2,BATCH_DATA,22.95,45.38,0,0,164
2025-12-10 22:26:35,1010,3,BATCH_DATA,22.04,50.22,0,0,164
2025-12-10 22:26:38,1010,4,BATCH_DATA,22.53,58.18,0,0,164
2025-12-10 22:26:38,1010,5,BATCH_DATA,20.11,46.05,0,0,164
2025-12-10 22:26:38,1010,6,BATCH_DATA,20.21,64.74,0,0,164
2025-12-10 22:26:41,1010,7,BATCH_DATA,19.71,56.35,0,0,164
2025-12-10 22:26:41,1010,8,BATCH_DATA,22.64,55.17,0,0,164
2025-12-10 22:26:41,1010,9,BATCH_DATA,24.23,56.39,0,0,164
2025-12-10 22:26:44,1010,10,BATCH_DATA,22.63,57.66,0,0,167
2025-12-10 22:26:44,1010,11,BATCH_DATA,21.23,60.14,0,0,167
2025-12-10 22:26:44,1010,12,BATCH_DATA,23.27,57.97,0,0,167
2025-12-10 22:26:47,1010,13,BATCH_DATA,22.93,58.05,0,0,167
2025-12-10 22:26:47,1010,14,BATCH_DATA,19.38,50.46,0,0,167
2025-12-10 22:26:47,1010,15,BATCH_DATA,23.77,45.83,0,0,167
2025-12-10 22:26:50,1010,16,BATCH_DATA,23.48,48.03,0,0,166
2025-12-10 22:26:50,1010,17,BATCH_DATA,20.46,62.31,0,0,166
2025-12-10 22:26:50,1010,18,BATCH_DATA,21.4,61.69,0,0,166
2025-12-10 22:26:53,1010,19,BATCH_DATA,22.61,50.54,0,0,166
2025-12-10 22:26:53,1010,20,BATCH_DATA,22.33,47.33,0,0,166
2025-12-10 22:26:53,1010,21,BATCH_DATA,23.7,64.06,0,0,166
2025-12-10 22:26:56,1010,22,BATCH_DATA,24.91,47.62,0,0,166
2025-12-10 22:26:56,1010,23,BATCH_DATA,23.15,55.6,0,0,166
2025-12-10 22:26:56,1010,24,BATCH_DATA,22.13,52.51,0,0,166
2025-12-10 22:26:59,1010,25,BATCH_DATA,21.42,56.86,0,0,166
2025-12-10 22:26:59,1010,26,BATCH_DATA,23.7,50.66,0,0,166
2025-12-10 22:26:59,1010,27,BATCH_DATA,20.45,51.02,0,0,166
2025-12-10 22:27:02,1010,28,BATCH_DATA,20.96,47.2,0,0,114
2025-12-10 22:27:02,1010,29,BATCH_DATA,22.11,45.02,0,0,114
2025-12-10 22:27:10,1011,1,BATCH_DATA,20.18,57.14,0,0,164
2025-12-10 22:27:10,1011,2,BATCH_DATA,22.31,45.73,0,0,164
2025-12-10 22:27:10,1011,3,BATCH_DATA,23.52,61.98,0,0,164
2025-12-10 22:27:13,1011,4,BATCH_DATA,22.36,62.42,0,0,162
2025-12-10 22:27:13,1011,5,BATCH_DATA,24.1,48.01,0,0,162
2025-12-10 22:27:13,1011,6,BATCH_DATA,23.72,52.8,0,0,162
2025-12-10 22:27:16,1011,7,BATCH_DATA,23.91,56.71,0,0,164
2025-12-10 22:27:16,1011,8,BATCH_DATA,19.26,55.16,0,0,164
2025-12-10 22:27:16,1011,9,BATCH_DATA,19.64,46.36,0,0,164
2025-12-10 22:27:19,1011,10,BATCH_DATA,19.02,60.94,0,0,166
2025-12-10 22:27:19,1011,11,BATCH_DATA,22.92,59.58,0,0,166
2025-12-10 22:27:19,1011,12,BATCH_DATA,19.6,59.01,0,0,166
2025-12-10 22:27:22,1011,13,BATCH_DATA,22.41,52.64,0,0,167
2025-12-10 22:27:22,1011,14,BATCH_DATA,22.84,58.04,0,0,167
2025-12-10 22:27:22,1011,15,BATCH_DATA,22.48,61.42,0,0,167
2025-12-10 22:27:25,1011,16,BATCH_DATA,22.58,45.33,0,0,165
2025-12-10 22:27:25,1011,17,BATCH_DATA,19.9,53.77,0,0,165
2025-12-10 22:27:25,1011,18,BATCH_DATA,21.57,61.6,0,0,165
2025-12-10 22:27:28,1011,19,BATCH_DATA,21.78,46.89,0,0,167
2025-12-10 22:27:28,1011,20,BATCH_DATA,19.41,57.11,0,0,167
2025-12-10 22:27:28,1011,21,BATCH_DATA,19.19,54.16,0,0,167
2025-12-10 22:27:31,1011,22,BATCH_DATA,21.82,53.95,0,0,167
2025-12-10 22:27:31,1011,23,BATCH_DATA,19.46,48.76,0,0,167
2025-12-10 22:27:31,1011,24,BATCH_DATA,21.01,63.79,0,0,167
2025-12-10 22:27:34,1011,25,BATCH_DATA,19.08,45.07,0,0,167
2025-12-10 22:27:34,1011,26,BATCH_DATA,19.17,63.78,0,0,167
2025-12-10 22:27:34,1011,27,BATCH_DATA,23.52,59.94,0,0,167
2025-12-10 22:27:37,1011,28,BATCH_DATA,24.62,53.87,0,0,115
2025-12-10 22:27:37,1011,29,BATCH_DATA,22.67,61.52,0,0,115
2025-12-10 22:27:46,1012,1,BATCH_DATA,22.19,63.0,0,0,163
2025-12-10 22:27:46,1012,2,BATCH_DATA,23.99,59.48,0,0,163
2025-12-10 22:27:46,1012,3,BATCH_DATA,20.99,60.22,0,0,163
2025-12-10 22:27:49,1012,4,BATCH_DATA,20.17,63.87,0,0,163
2025-12-10 22:27:49,1012,5,BATCH_DATA,23.58,45.24,0,0,163
2025-12-10 22:27:49,1012,6,BATCH_DATA,19.6,56.17,0,0,163
2025-12-10 22:27:52,1012,7,BATCH_DATA,23.96,45.53,0,0,164
2025-12-10 22:27:52,1012,8,BATCH_DATA,22.98,56.78,0,0,164
2025-12-10 22:27:52,1012,9,BATCH_DATA,22.47,58.99,0,0,164
2025-12-10 22:27:55,1012,10,BATCH_DATA,21.22,57.05,0,0,165
2025-12-10 22:27:55,1012,11,BATCH_DATA,24.2,52.61,0,0,165
2025-12-10 22:27:55,1012,12,BATCH_DATA,22.91,64.8,0,0,165
2025-12-10 22:27:58,1012,13,BATCH_DATA,24.19,46.25,0,0,166
2025-12-10 22:27:58,1012,14,BATCH_DATA,21.7,60.09,0,0,166
2025-12-10 22:27:58,1012,15,BATCH_DATA,21.48,53.75,0,0,166
2025-12-10 22:28:01,1012,16,BATCH_DATA,21.67,57.67,0,0,167
2025-12-10 22:28:01,1012,17,BATCH_DATA,21.06,53.67,0,0,167
2025-12-10 22:28:01,1012,18,BATCH_DATA,24.55,64.37,0,0,167
2025-12-10 22:28:04,1012,19,BATCH_DATA,24.75,45.07,0,0,167
2025-12-10 22:28:04,1012,20,BATCH_DATA,22.32,46.11,0,0,167
