timestamp,device_id,seq_num,msg_type,temperature,humidity,duplicate_flag,gap_flag,retransmit_flag,packet_bytes
2025-12-12 06:02:53,1002,19,BATCH_DATA,21.62,49.8,0,0,0,165
2025-12-12 06:02:53,1002,20,BATCH_DATA,22.7,56.34,0,0,0,165
2025-12-12 06:02:58,1002,21,BATCH_DATA,24.09,45.35,0,0,0,114
2025-12-12 06:02:58,1002,22,BATCH_DATA,21.9,63.06,0,0,0,114
2025-12-12 06:02:58,1002,23,BATCH_DATA,21.54,60.65,0,0,0,167
2025-12-12 06:02:58,1002,24,BATCH_DATA,22.01,57.99,0,0,0,167
2025-12-12 06:02:58,1002,25,BATCH_DATA,24.26,64.26,0,0,0,167
2025-12-12 06:03:03,1002,26,BATCH_DATA,23.56,55.57,0,0,0,115
2025-12-12 06:03:03,1002,27,BATCH_DATA,24.93,46.29,0,0,0,115
2025-12-12 06:03:03,1002,28,BATCH_DATA,22.67,64.79,0,0,0,167
2025-12-12 06:03:03,1002,29,BATCH_DATA,21.42,58.17,0,0,0,167
2025-12-12 06:03:03,1002,30,BATCH_DATA,23.51,54.28,0,0,0,167
2025-12-12 06:03:08,1002,31,BATCH_DATA,23.33,53.74,0,0,0,115
2025-12-12 06:03:08,1002,32,BATCH_DATA,24.85,63.18,0,0,0,115
2025-12-12 06:03:08,1002,33,BATCH_DATA,24.35,45.32,0,0,0,167
2025-12-12 06:03:08,1002,34,BATCH_DATA,21.06,51.23,0,0,0,167
2025-12-12 06:03:08,1002,35,BATCH_DATA,22.68,63.25,0,0,0,167
2025-12-12 06:03:13,1002,36,BATCH_DATA,23.7,53.91,0,0,0,114
2025-12-12 06:03:13,1002,37,BATCH_DATA,24.26,61.82,0,0,0,114
2025-12-12 06:03:13,1002,38,BATCH_DATA,21.32,55.17,0,0,0,167
2025-12-12 06:03:13,1002,39,BATCH_DATA,21.63,55.49,0,0,0,167
2025-12-12 06:03:13,1002,40,BATCH_DATA,23.88,50.64,0,0,0,167
2025-12-12 06:03:18,1002,41,BATCH_DATA,22.07,48.42,0,0,0,115
2025-12-12 06:03:18,1002,42,BATCH_DATA,24.77,59.31,0,0,0,115
2025-12-12 06:03:18,1002,43,BATCH_DATA,19.86,56.33,0,0,0,166
2025-12-12 06:03:18,1002,44,BATCH_DATA,23.9,49.02,0,0,0,166
2025-12-12 06:03:18,1002,45,BATCH_DATA,19.58,63.13,0,0,0,166
2025-12-12 06:03:23,1002,46,BATCH_DATA,23.49,63.93,0,0,0,115
2025-12-12 06:03:23,1002,47,BATCH_DATA,24.57,53.56,0,0,0,115
2025-12-12 06:03:23,1002,48,BATCH_DATA,20.62,47.94,0,0,0,167
2025-12-12 06:03:23,1002,49,BATCH_DATA,24.37,50.82,0,0,0,167
2025-12-12 06:03:23,1002,50,BATCH_DATA,22.51,63.92,0,0,0,167
2025-12-12 06:03:28,1002,51,BATCH_DATA,23.8,47.53,0,0,0,114
2025-12-12 06:03:28,1002,52,BATCH_DATA,20.53,55.75,0,0,0,114
2025-12-12 06:03:28,1002,53,BATCH_DATA,23.69,47.71,0,0,0,167
2025-12-12 06:03:28,1002,54,BATCH_DATA,20.03,60.86,0,0,0,167
2025-12-12 06:03:28,1002,55,BATCH_DATA,21.43,55.78,0,0,0,167
2025-12-12 06:03:33,1002,56,BATCH_DATA,23.07,55.59,0,0,0,115
2025-12-12 06:03:33,1002,57,BATCH_DATA,24.92,58.78,0,0,0,115
2025-12-12 06:03:33,1002,58,BATCH_DATA,21.21,53.92,0,0,0,115
2025-12-12 06:03:33,1002,59,BATCH_DATA,21.46,51.38,0,0,0,115
2025-12-12 06:04:08,1003,1,BATCH_DATA,20.43,52.14,0,0,0,164
2025-12-12 06:04:08,1003,2,BATCH_DATA,21.65,51.47,0,0,0,164
2025-12-12 06:04:08,1003,3,BATCH_DATA,21.56,51.72,0,0,0,164
2025-12-12 06:04:08,1003,4,BATCH_DATA,20.99,59.92,0,0,0,113
2025-12-12 06:04:08,1003,5,BATCH_DATA,19.07,64.93,0,0,0,113
2025-12-12 06:04:08,1003,6,BATCH_DATA,24.65,57.51,0,0,0,113
2025-12-12 06:04:08,1003,7,BATCH_DATA,19.53,64.55,0,0,0,113
2025-12-12 06:04:08,1003,8,BATCH_DATA,22.21,60.08,0,0,0,113
2025-12-12 06:04:08,1003,9,BATCH_DATA,22.86,61.37,0,0,0,113
2025-12-12 06:04:08,1003,10,BATCH_DATA,22.9,59.41,0,0,0,114
2025-12-12 06:04:08,1003,11,BATCH_DATA,24.27,47.17,0,0,0,114
2025-12-12 06:04:08,1003,12,BATCH_DATA,19.53,50.58,0,0,0,115
2025-12-12 06:04:08,1003,13,BATCH_DATA,21.28,59.42,0,0,0,115
2025-12-12 06:04:08,1003,14,BATCH_DATA,21.89,46.83,0,0,0,115
2025-12-12 06:04:08,1003,15,BATCH_DATA,21.01,48.84,0,0,0,115
2025-12-12 06:04:08,1003,16,BATCH_DATA,20.77,54.74,0,0,0,166
2025-12-12 06:04:08,1003,17,BATCH_DATA,20.01,60.33,0,0,0,166
2025-12-12 06:04:08,1003,18,BATCH_DATA,24.49,57.8,0,0,0,166
2025-12-12 06:04:08,1003,19,BATCH_DATA,23.71,48.25,0,0,0,115
2025-12-12 06:04:08,1003,20,BATCH_DATA,20.39,58.93,0,0,0,115
2025-12-12 06:04:08,1003,21,BATCH_DATA,24.59,58.84,0,0,0,114
2025-12-12 06:04:08,1003,22,BATCH_DATA,24.1,62.88,0,0,0,114
2025-12-12 06:04:08,1003,23,BATCH_DATA,22.74,47.33,0,0,0,115
2025-12-12 06:04:08,1003,24,BATCH_DATA,24.04,47.83,0,0,0,115
2025-12-12 06:04:08,1003,25,BATCH_DATA,20.67,61.35,0,0,0,114
2025-12-12 06:04:08,1003,26,BATCH_DATA,24.4,52.45,0,0,0,114
2025-12-12 06:04:08,1003,27,BATCH_DATA,21.92,62.78,0,0,0,114
2025-12-12 06:04:08,1003,28,BATCH_DATA,20.8,45.72,0,0,0,114
2025-12-12 06:04:08,1003,29,BATCH_DATA,21.38,50.66,0,0,0,115
2025-12-12 06:04:08,1003,30,BATCH_DATA,23.84,51.82,0,0,0,115
2025-12-12 06:04:38,1003,31,BATCH_DATA,21.03,62.12,0,0,0,166
2025-12-12 06:04:38,1003,32,BATCH_DATA,20.06,51.21,0,0,0,166
2025-12-12 06:04:38,1003,33,BATCH_DATA,20.82,63.8,0,0,0,166
2025-12-12 06:04:38,1003,34,BATCH_DATA,19.89,61.16,0,0,0,115
2025-12-12 06:04:38,1003,35,BATCH_DATA,24.68,60.66,0,0,0,115
2025-12-12 06:04:38,1003,36,BATCH_DATA,20.89,62.15,0,0,0,115
2025-12-12 06:04:38,1003,37,BATCH_DATA,20.87,50.53,0,0,0,115
2025-12-12 06:04:38,1003,38,BATCH_DATA,23.09,51.62,0,0,0,167
2025-12-12 06:04:38,1003,39,BATCH_DATA,21.33,55.14,0,0,0,167
2025-12-12 06:04:38,1003,40,BATCH_DATA,23.84,46.57,0,0,0,167
2025-12-12 06:04:38,1003,41,BATCH_DATA,24.95,60.51,0,0,0,115
2025-12-12 06:04:38,1003,42,BATCH_DATA,24.91,63.33,0,0,0,115
2025-12-12 06:04:38,1003,43,BATCH_DATA,19.71,56.72,0,0,0,115
2025-12-12 06:04:38,1003,44,BATCH_DATA,23.88,47.51,0,0,0,115
2025-12-12 06:04:38,1003,45,BATCH_DATA,21.6,60.41,0,0,0,166
2025-12-12 06:04:38,1003,46,BATCH_DATA,22.65,64.07,0,0,0,166
2025-12-12 06:04:38,1003,47,BATCH_DATA,24.42,62.92,0,0,0,166
2025-12-12 06:04:38,1003,48,BATCH_DATA,19.78,58.17,0,0,0,114
2025-12-12 06:04:38,1003,49,BATCH_DATA,22.94,50.2,0,0,0,114
2025-12-12 06:04:38,1003,50,BATCH_DATA,24.63,45.75,0,0,0,115
2025-12-12 06:04:38,1003,51,BATCH_DATA,24.48,51.37,0,0,0,115
2025-12-12 06:04:38,1003,52,BATCH_DATA,23.94,62.91,0,0,0,114
2025-12-12 06:04:38,1003,53,BATCH_DATA,20.7,57.37,0,0,0,114
2025-12-12 06:04:38,1003,54,BATCH_DATA,24.99,64.19,0,0,0,115
2025-12-12 06:04:38,1003,55,BATCH_DATA,23.01,59.33,0,0,0,115
2025-12-12 06:04:38,1003,56,BATCH_DATA,23.12,64.32,0,0,0,115
2025-12-12 06:04:38,1003,57,BATCH_DATA,24.71,51.57,0,0,0,115
2025-12-12 06:04:38,1003,58,BATCH_DATA,20.16,61.15,0,0,0,115
2025-12-12 06:04:38,1003,59,BATCH_DATA,19.44,63.26,0,0,0,115
2025-12-12 06:04:45,1004,1,DATA,19.2,63.03,0,0,0,50
2025-12-12 06:04:46,1004,2,DATA,19.23,45.66,0,0,0,51
2025-12-12 06:04:47,1004,3,DATA,19.55,54.77,0,0,0,51
2025-12-12 06:04:48,1004,4,DATA,22.54,47.44,0,0,0,51
2025-12-12 06:04:49,1004,5,DATA,23.9,58.05,0,0,0,50
2025-12-12 06:04:50,1004,6,DATA,23.63,57.1,0,0,0,50
2025-12-12 06:04:51,1004,6,DATA,23.63,57.1,1,0,1,50
2025-12-12 06:04:51,1004,7,DATA,22.21,63.17,0,0,0,51
2025-12-12 06:04:52,1004,8,DATA,19.46,57.85,0,0,0,51
2025-12-12 06:04:53,1004,9,DATA,24.49,62.23,0,0,0,51
2025-12-12 06:04:54,1004,10,DATA,20.23,46.15,0,0,0,51
2025-12-12 06:04:55,1004,11,DATA,23.98,60.31,0,0,0,51
2025-12-12 06:04:56,1004,12,DATA,23.86,59.22,0,0,0,51
2025-12-12 06:04:58,1004,13,DATA,19.13,46.1,0,0,0,50
2025-12-12 06:04:58,1004,14,DATA,20.67,54.65,0,0,0,51
2025-12-12 06:04:59,1004,15,DATA,24.81,47.12,0,0,0,51
2025-12-12 06:05:00,1004,16,DATA,22.41,52.44,0,0,0,51
2025-12-12 06:05:01,1004,17,DATA,22.23,63.93,0,0,0,51
2025-12-12 06:05:02,1004,18,DATA,19.28,50.1,0,0,0,50
2025-12-12 06:05:03,1004,19,DATA,19.92,48.32,0,0,0,51
2025-12-12 06:05:04,1004,20,DATA,23.0,61.24,0,0,0,50
2025-12-12 06:05:05,1004,21,DATA,20.17,56.94,0,0,0,51
2025-12-12 06:05:06,1004,22,DATA,19.2,53.37,0,0,0,50
2025-12-12 06:05:07,1004,23,DATA,20.28,52.23,0,0,0,51
2025-12-12 06:05:08,1004,24,DATA,19.77,64.46,0,0,0,51
2025-12-12 06:05:09,1004,25,DATA,19.89,47.13,0,0,0,51
2025-12-12 06:05:09,1004,25,DATA,19.89,47.13,1,0,1,51
2025-12-12 06:05:10,1004,26,DATA,19.57,62.83,0,0,0,51
2025-12-12 06:05:11,1004,27,DATA,20.88,59.43,0,0,0,51
2025-12-12 06:05:12,1004,28,DATA,19.91,53.78,0,0,0,51
2025-12-12 06:05:13,1004,29,DATA,20.93,51.42,0,0,0,51
2025-12-12 06:05:14,1004,30,DATA,19.54,64.96,0,0,0,51
2025-12-12 06:05:15,1004,31,DATA,21.68,55.8,0,0,0,50
2025-12-12 06:05:16,1004,32,DATA,19.66,61.81,0,0,0,51
2025-12-12 06:05:17,1004,33,DATA,24.36,50.01,0,0,0,51
2025-12-12 06:05:18,1004,34,DATA,24.28,57.13,0,0,0,51
2025-12-12 06:05:18,1004,34,DATA,24.28,57.13,1,0,1,51
2025-12-12 06:05:19,1004,35,DATA,21.27,56.1,0,0,0,50
2025-12-12 06:05:19,1004,35,DATA,21.27,56.1,1,0,1,50
2025-12-12 06:05:20,1004,36,DATA,22.4,55.01,0,0,0,50
2025-12-12 06:05:21,1004,37,DATA,20.78,63.42,0,0,0,51
2025-12-12 06:05:22,1004,38,DATA,23.68,60.14,0,0,0,51
2025-12-12 06:05:23,1004,39,DATA,21.03,53.43,0,0,0,51
2025-12-12 06:05:24,1004,40,DATA,19.98,52.6,0,0,0,50
2025-12-12 06:05:25,1004,41,DATA,19.68,58.88,0,0,0,51
2025-12-12 06:05:26,1004,42,DATA,22.26,63.62,0,0,0,51
2025-12-12 06:05:27,1004,43,DATA,21.63,63.72,0,0,0,51
2025-12-12 06:05:28,1004,44,DATA,21.46,63.17,0,0,0,51
2025-12-12 06:05:29,1004,45,DATA,24.33,60.85,0,0,0,51
2025-12-12 06:05:29,1004,45,DATA,24.33,60.85,1,0,1,51
2025-12-12 06:05:30,1004,46,DATA,21.1,53.73,0,0,0,50
2025-12-12 06:05:31,1004,47,DATA,22.59,56.48,0,0,0,51
2025-12-12 06:05:32,1004,48,DATA,20.86,57.51,0,0,0,51
2025-12-12 06:05:33,1004,49,DATA,22.13,49.13,0,0,0,51
2025-12-12 06:05:34,1004,50,DATA,22.27,58.24,0,0,0,51
2025-12-12 06:05:35,1004,51,DATA,23.53,51.28,0,0,0,51
2025-12-12 06:05:36,1004,52,DATA,21.54,52.57,0,0,0,51
2025-12-12 06:05:37,1004,53,DATA,19.02,63.85,0,0,0,51
2025-12-12 06:05:38,1004,54,DATA,24.43,49.39,0,0,0,51
2025-12-12 06:05:39,1004,55,DATA,19.41,45.48,0,0,0,51
2025-12-12 06:05:40,1004,56,DATA,21.46,50.28,0,0,0,51
2025-12-12 06:05:41,1004,57,DATA,20.93,60.89,0,0,0,51
2025-12-12 06:05:42,1004,58,DATA,23.74,54.55,0,0,0,51
2025-12-12 06:05:43,1004,59,DATA,21.2,60.35,0,0,0,50
2025-12-12 06:05:55,1005,1,BATCH_DATA,21.1,63.36,0,0,0,112
2025-12-12 06:05:55,1005,2,BATCH_DATA,23.68,64.66,0,0,0,112
2025-12-12 06:05:55,1005,3,BATCH_DATA,20.18,59.59,0,0,0,164
2025-12-12 06:05:55,1005,4,BATCH_DATA,24.91,55.89,0,0,0,164
2025-12-12 06:05:55,1005,5,BATCH_DATA,23.79,56.72,0,0,0,164
2025-12-12 06:06:00,1005,6,BATCH_DATA,19.49,54.01,0,0,0,113
2025-12-12 06:06:00,1005,7,BATCH_DATA,23.05,50.24,0,0,0,113
2025-12-12 06:06:00,1005,8,BATCH_DATA,19.37,59.14,0,0,0,165
2025-12-12 06:06:00,1005,9,BATCH_DATA,22.68,46.91,0,0,0,165
2025-12-12 06:06:00,1005,10,BATCH_DATA,23.59,45.47,0,0,0,165
2025-12-12 06:06:05,1005,11,BATCH_DATA,20.18,60.43,0,0,0,115
2025-12-12 06:06:05,1005,12,BATCH_DATA,21.03,63.82,0,0,0,115
2025-12-12 06:06:05,1005,13,BATCH_DATA,23.56,56.37,0,0,0,167
2025-12-12 06:06:05,1005,14,BATCH_DATA,20.55,45.46,0,0,0,167
2025-12-12 06:06:05,1005,15,BATCH_DATA,19.99,59.33,0,0,0,167
2025-12-12 06:06:10,1005,16,BATCH_DATA,19.3,58.62,0,0,0,114
2025-12-12 06:06:10,1005,17,BATCH_DATA,23.94,56.56,0,0,0,114
2025-12-12 06:06:10,1005,18,BATCH_DATA,22.23,45.19,0,0,0,167
2025-12-12 06:06:10,1005,19,BATCH_DATA,21.93,51.35,0,0,0,167
2025-12-12 06:06:10,1005,20,BATCH_DATA,20.27,49.36,0,0,0,167
2025-12-12 06:06:15,1005,21,BATCH_DATA,20.42,52.52,0,0,0,115
2025-12-12 06:06:15,1005,22,BATCH_DATA,22.64,54.16,0,0,0,115
2025-12-12 06:06:15,1005,23,BATCH_DATA,20.24,62.03,0,0,0,166
2025-12-12 06:06:15,1005,24,BATCH_DATA,21.67,50.51,0,0,0,166
2025-12-12 06:06:15,1005,25,BATCH_DATA,20.63,51.8,0,0,0,166
2025-12-12 06:06:20,1005,26,BATCH_DATA,22.37,52.88,0,0,0,115
2025-12-12 06:06:20,1005,27,BATCH_DATA,24.98,49.64,0,0,0,115
2025-12-12 06:06:20,1005,28,BATCH_DATA,22.27,63.16,0,0,0,167
2025-12-12 06:06:20,1005,29,BATCH_DATA,19.69,51.74,0,0,0,167
2025-12-12 06:06:20,1005,30,BATCH_DATA,23.45,50.42,0,0,0,167
2025-12-12 06:06:25,1005,31,BATCH_DATA,20.86,56.45,0,0,0,115
2025-12-12 06:06:25,1005,32,BATCH_DATA,19.04,54.48,0,0,0,115
2025-12-12 06:06:25,1005,33,BATCH_DATA,23.45,57.61,0,0,0,167
2025-12-12 06:06:25,1005,34,BATCH_DATA,20.86,49.73,0,0,0,167
2025-12-12 06:06:25,1005,35,BATCH_DATA,20.57,63.22,0,0,0,167
2025-12-12 06:06:30,1005,36,BATCH_DATA,21.15,45.14,0,0,0,115
2025-12-12 06:06:30,1005,37,BATCH_DATA,22.02,46.91,0,0,0,115
2025-12-12 06:06:30,1005,38,BATCH_DATA,19.63,58.92,0,0,0,167
2025-12-12 06:06:30,1005,39,BATCH_DATA,22.89,52.61,0,0,0,167
2025-12-12 06:06:30,1005,40,BATCH_DATA,19.65,59.45,0,0,0,167
2025-12-12 06:06:35,1005,41,BATCH_DATA,20.87,64.05,0,0,0,114
2025-12-12 06:06:35,1005,42,BATCH_DATA,24.31,55.3,0,0,0,114
2025-12-12 06:06:35,1005,43,BATCH_DATA,24.08,54.25,0,0,0,167
2025-12-12 06:06:35,1005,44,BATCH_DATA,22.29,45.73,0,0,0,167
2025-12-12 06:06:35,1005,45,BATCH_DATA,23.14,53.13,0,0,0,167
2025-12-12 06:06:40,1005,46,BATCH_DATA,21.59,49.88,0,0,0,115
2025-12-12 06:06:40,1005,47,BATCH_DATA,24.58,54.05,0,0,0,115
2025-12-12 06:06:40,1005,48,BATCH_DATA,23.44,50.01,0,0,0,167
2025-12-12 06:06:40,1005,49,BATCH_DATA,22.36,53.71,0,0,0,167
2025-12-12 06:06:40,1005,50,BATCH_DATA,21.02,53.38,0,0,0,167
2025-12-12 06:06:45,1005,51,BATCH_DATA,19.74,54.19,0,0,0,115
2025-12-12 06:06:45,1005,52,BATCH_DATA,22.17,52.98,0,0,0,115
2025-12-12 06:06:45,1005,53,BATCH_DATA,22.16,61.27,0,0,0,167
2025-12-12 06:06:45,1005,54,BATCH_DATA,22.89,64.06,0,0,0,167
2025-12-12 06:06:45,1005,55,BATCH_DATA,19.37,58.27,0,0,0,167
2025-12-12 06:06:50,1005,56,BATCH_DATA,24.65,46.71,0,0,0,115
2025-12-12 06:06:50,1005,57,BATCH_DATA,19.16,59.69,0,0,0,115
2025-12-12 06:06:50,1005,58,BATCH_DATA,21.68,52.69,0,0,0,115
2025-12-12 06:06:50,1005,59,BATCH_DATA,23.32,54.25,0,0,0,115
2025-12-12 06:07:25,1006,1,BATCH_DATA,24.24,56.07,0,0,0,164
2025-12-12 06:07:25,1006,2,BATCH_DATA,20.46,56.24,0,0,0,164
2025-12-12 06:07:25,1006,3,BATCH_DATA,21.37,59.97,0,0,0,164
2025-12-12 06:07:25,1006,4,BATCH_DATA,24.33,58.02,0,0,0,113
2025-12-12 06:07:25,1006,5,BATCH_DATA,19.04,60.78,0,0,0,113
2025-12-12 06:07:25,1006,6,BATCH_DATA,22.42,51.32,0,0,0,113
2025-12-12 06:07:25,1006,7,BATCH_DATA,21.17,64.25,0,0,0,113
2025-12-12 06:07:25,1006,8,BATCH_DATA,19.89,51.15,0,0,0,113
2025-12-12 06:07:25,1006,9,BATCH_DATA,22.76,64.06,0,0,0,113
2025-12-12 06:07:25,1006,10,BATCH_DATA,21.21,63.53,0,0,0,115
2025-12-12 06:07:25,1006,11,BATCH_DATA,20.44,63.27,0,0,0,115
2025-12-12 06:07:25,1006,12,BATCH_DATA,24.73,61.24,0,0,0,114
2025-12-12 06:07:25,1006,13,BATCH_DATA,24.4,47.89,0,0,0,114
2025-12-12 06:07:25,1006,14,BATCH_DATA,23.3,54.9,0,0,0,113
2025-12-12 06:07:25,1006,15,BATCH_DATA,19.03,49.73,0,0,0,113
2025-12-12 06:07:25,1006,16,BATCH_DATA,20.99,57.59,0,0,0,167
2025-12-12 06:07:25,1006,17,BATCH_DATA,22.58,50.14,0,0,0,167
2025-12-12 06:07:25,1006,18,BATCH_DATA,21.11,56.68,0,0,0,167
2025-12-12 06:07:25,1006,19,BATCH_DATA,22.01,49.98,0,0,0,113
2025-12-12 06:07:25,1006,20,BATCH_DATA,24.3,45.6,0,0,0,113
2025-12-12 06:07:25,1006,21,BATCH_DATA,24.81,45.72,0,0,0,115
2025-12-12 06:07:25,1006,22,BATCH_DATA,21.32,56.99,0,0,0,115
2025-12-12 06:07:25,1006,23,BATCH_DATA,19.1,54.04,0,0,0,114
2025-12-12 06:07:25,1006,24,BATCH_DATA,23.62,55.29,0,0,0,114
2025-12-12 06:07:25,1006,25,BATCH_DATA,24.19,46.83,0,0,0,115
2025-12-12 06:07:25,1006,26,BATCH_DATA,23.98,49.91,0,0,0,115
2025-12-12 06:07:25,1006,27,BATCH_DATA,20.49,51.73,0,0,0,114
2025-12-12 06:07:25,1006,28,BATCH_DATA,23.92,46.1,0,0,0,114
2025-12-12 06:07:25,1006,29,BATCH_DATA,21.49,61.62,0,0,0,115
2025-12-12 06:07:25,1006,30,BATCH_DATA,23.15,47.96,0,0,0,115
2025-12-12 06:07:55,1006,31,BATCH_DATA,23.04,56.67,0,0,0,167
2025-12-12 06:07:55,1006,32,BATCH_DATA,22.06,56.62,0,0,0,167
2025-12-12 06:07:55,1006,33,BATCH_DATA,24.49,48.55,0,0,0,167
2025-12-12 06:07:55,1006,34,BATCH_DATA,21.22,63.93,0,0,0,114
2025-12-12 06:07:55,1006,35,BATCH_DATA,24.2,52.44,0,0,0,114
2025-12-12 06:07:55,1006,36,BATCH_DATA,24.23,55.06,0,0,0,114
2025-12-12 06:07:55,1006,37,BATCH_DATA,22.4,53.44,0,0,0,114
